YEAR,ZIPCODE,STATE,REGION,Nearest_UrgentCare,Nearest_emDepart,Nearest_medICU,Nearest_traumaCenter,Nearest_pedICU,Nearest_healthClinic,percent_uninsured,Median_household_income,STATE_ABBR
2020,01240,Massachusetts,Northeast,27.48,6.77,6.77,33.56,33.56,5.76,1.67,72802.0,MA
2020,01243,Massachusetts,Northeast,17.47,14.73,14.73,25.81,25.81,4.81,0.0,62708.0,MA
2020,01244,Massachusetts,Northeast,15.66,7.97,7.97,22.67,34.46,6.96,1.67,50104.0,MA
2020,01245,Massachusetts,Northeast,19.0,9.07,9.07,27.81,30.62,6.9,0.0,109063.0,MA
2020,01247,Massachusetts,Northeast,26.1,0.45,0.45,35.23,35.23,0.45,3.3,52398.0,MA
2020,01253,Massachusetts,Northeast,18.64,14.04,14.04,25.86,25.86,9.66,2.41,88487.0,MA
2020,01254,Massachusetts,Northeast,23.53,8.04,8.04,29.62,29.62,7.81,1.14,96563.0,MA
2020,01255,Massachusetts,Northeast,13.25,13.25,13.25,22.7,26.42,13.05,4.17,77000.0,MA
2020,01256,Massachusetts,Northeast,21.93,9.97,9.97,37.99,37.99,6.04,0.58,47200.0,MA
2020,01257,Massachusetts,Northeast,18.88,6.15,6.15,24.56,38.61,5.22,1.61,64375.0,MA
2020,01258,Massachusetts,Northeast,23.41,4.62,4.62,28.72,40.18,4.38,0.0,74375.0,MA
2020,01259,Massachusetts,Northeast,13.57,10.12,10.12,20.51,33.3,9.1,0.97,78625.0,MA
2020,01260,Massachusetts,Northeast,25.8,7.51,7.51,34.12,35.89,1.32,0.0,107614.0,MA
2020,01262,Massachusetts,Northeast,26.68,7.66,7.66,35.03,35.03,3.5,4.0,39286.0,MA
2020,01263,Massachusetts,Northeast,27.22,7.49,7.49,35.6,35.65,2.94,4.0,39286.0,MA
2020,01229,Massachusetts,Northeast,25.32,6.8,6.8,34.36,34.36,4.77,4.0,39286.0,MA
2020,01264,Massachusetts,Northeast,22.27,9.42,9.42,31.17,31.54,3.93,0.47,68750.0,MA
2020,01266,Massachusetts,Northeast,23.4,9.13,9.13,31.5,31.5,7.03,0.0,77500.0,MA
2020,01267,Massachusetts,Northeast,23.84,5.16,5.16,30.12,30.12,1.08,0.9,91917.0,MA
2020,01270,Massachusetts,Northeast,23.59,10.39,10.39,35.0,35.0,8.6,3.57,86912.0,MA
2020,01301,Massachusetts,Northeast,0.96,0.51,0.51,28.88,33.04,0.96,2.95,46931.0,MA
2020,01302,Massachusetts,Northeast,1.57,0.65,0.65,29.48,32.26,1.57,2.95,46931.0,MA
2020,01330,Massachusetts,Northeast,12.89,12.3,12.3,29.84,29.84,6.94,1.76,72609.0,MA
2020,01331,Massachusetts,Northeast,18.82,0.51,0.51,25.5,37.64,0.65,3.65,61949.0,MA
2020,01337,Massachusetts,Northeast,5.36,6.29,6.29,22.89,38.96,3.76,2.38,69853.0,MA
2020,01338,Massachusetts,Northeast,10.8,10.49,10.49,33.66,33.66,2.93,0.0,64667.0,MA
2020,01339,Massachusetts,Northeast,14.86,12.77,12.77,36.81,38.21,6.4,2.34,60438.0,MA
2020,01340,Massachusetts,Northeast,8.18,8.58,8.58,28.62,38.95,4.76,3.2,60313.0,MA
2020,01341,Massachusetts,Northeast,8.71,7.89,7.89,27.55,27.55,7.58,2.62,92500.0,MA
2020,01342,Massachusetts,Northeast,4.76,3.82,3.82,29.05,29.05,4.76,1.89,103000.0,MA
2020,01343,Massachusetts,Northeast,21.61,5.95,5.95,40.47,40.47,5.95,21.79,73125.0,MA
2020,01344,Massachusetts,Northeast,6.82,4.0,4.0,25.95,33.59,6.39,3.87,63333.0,MA
2020,01346,Massachusetts,Northeast,12.39,12.53,12.53,32.88,39.48,4.94,0.0,93400.0,MA
2020,01349,Massachusetts,Northeast,5.29,1.71,1.71,27.8,31.96,5.29,5.68,75417.0,MA
2020,01351,Massachusetts,Northeast,5.6,1.45,1.45,29.18,29.18,5.6,0.35,97054.0,MA
2020,01354,Massachusetts,Northeast,3.49,4.1,4.1,25.21,35.24,3.49,3.47,68173.0,MA
2020,01355,Massachusetts,Northeast,14.85,8.38,8.38,30.03,30.03,6.01,4.49,69038.0,MA
2020,01360,Massachusetts,Northeast,8.9,9.66,9.66,19.76,40.03,1.85,2.82,75900.0,MA
2020,01364,Massachusetts,Northeast,14.74,4.57,4.57,24.86,36.0,1.55,2.25,53949.0,MA
2020,01366,Massachusetts,Northeast,22.12,6.83,6.83,24.7,33.33,6.34,1.39,71818.0,MA
2020,01367,Massachusetts,Northeast,17.38,10.31,10.31,35.74,42.76,9.64,1.73,69375.0,MA
2020,01368,Massachusetts,Northeast,21.08,5.8,5.8,20.28,43.54,6.27,3.72,86607.0,MA
2020,01370,Massachusetts,Northeast,7.21,6.98,6.98,32.77,33.77,1.65,2.85,61711.0,MA
2020,01373,Massachusetts,Northeast,9.17,7.37,7.37,24.64,24.64,8.4,0.68,82105.0,MA
2020,01093,Massachusetts,Northeast,7.42,7.44,7.44,22.09,22.09,7.71,0.68,82105.0,MA
2020,01375,Massachusetts,Northeast,9.75,7.35,7.35,23.39,23.39,6.17,0.91,54524.0,MA
2020,01376,Massachusetts,Northeast,1.66,1.76,1.76,27.73,33.16,1.66,1.88,41369.0,MA
2020,01378,Massachusetts,Northeast,13.45,9.07,9.07,19.06,40.71,5.81,2.17,68839.0,MA
2020,01380,Massachusetts,Northeast,10.22,5.96,5.96,27.57,32.04,4.23,3.83,62813.0,MA
2020,01379,Massachusetts,Northeast,10.47,5.87,5.87,28.62,31.01,5.0,3.83,62813.0,MA
2020,01420,Massachusetts,Northeast,19.24,3.45,3.45,20.27,33.56,0.52,2.76,54683.0,MA
2020,01430,Massachusetts,Northeast,24.09,0.9,0.9,23.71,33.82,6.45,0.49,113045.0,MA
2020,01431,Massachusetts,Northeast,18.4,6.01,6.01,18.0,28.8,3.67,2.37,97269.0,MA
2020,01432,Massachusetts,Northeast,11.81,1.03,1.03,13.96,28.48,9.34,1.91,99195.0,MA
2020,01434,Massachusetts,Northeast,14.19,3.21,3.21,16.05,29.45,7.12,0.0,96500.0,MA
2020,01436,Massachusetts,Northeast,26.1,4.55,4.55,26.22,41.45,4.44,0.49,70662.0,MA
2020,01438,Massachusetts,Northeast,21.44,4.27,4.27,22.5,40.87,3.2,0.2,100579.0,MA
2020,01440,Massachusetts,Northeast,21.97,0.9,0.9,23.5,39.88,0.31,2.87,51708.0,MA
2020,01471,Massachusetts,Northeast,,,,,,,1.7,142500.0,MA
2020,01472,Massachusetts,Northeast,10.9,3.39,3.39,11.49,26.95,9.41,1.7,142500.0,MA
2020,01470,Massachusetts,Northeast,,,,,,,1.7,142500.0,MA
2020,01450,Massachusetts,Northeast,9.25,2.42,2.42,10.56,26.61,11.3,1.7,142500.0,MA
2020,01467,Massachusetts,Northeast,14.45,4.8,4.8,17.73,27.62,8.12,0.39,177422.0,MA
2020,01451,Massachusetts,Northeast,13.68,4.77,4.77,17.52,26.66,9.14,0.39,177422.0,MA
2020,01452,Massachusetts,Northeast,17.2,7.19,7.19,18.13,39.83,6.23,1.24,100255.0,MA
2020,01453,Massachusetts,Northeast,15.54,1.0,1.0,17.23,35.41,0.12,3.17,63263.0,MA
2020,01460,Massachusetts,Northeast,8.58,5.37,5.37,14.41,23.65,11.2,2.47,125275.0,MA
2020,01462,Massachusetts,Northeast,16.98,3.55,3.55,17.0,31.18,3.3,1.24,99601.0,MA
2020,01463,Massachusetts,Northeast,7.99,6.48,6.48,7.88,23.07,8.82,2.6,105377.0,MA
2020,01464,Massachusetts,Northeast,14.86,4.02,4.02,15.72,31.2,5.72,1.27,89247.0,MA
2020,01468,Massachusetts,Northeast,23.07,4.44,4.44,24.07,40.86,3.55,2.19,82173.0,MA
2020,01469,Massachusetts,Northeast,13.27,8.41,8.41,12.58,25.95,6.2,2.26,97730.0,MA
2020,01473,Massachusetts,Northeast,18.55,4.87,4.87,20.25,38.11,4.98,0.84,98555.0,MA
2020,01441,Massachusetts,Northeast,18.92,4.6,4.6,20.63,37.9,4.78,0.84,98555.0,MA
2020,01474,Massachusetts,Northeast,15.04,9.12,9.12,14.53,26.59,4.59,4.33,94554.0,MA
2020,01475,Massachusetts,Northeast,27.92,5.66,5.66,22.48,37.38,7.69,2.69,81582.0,MA
2020,01501,Massachusetts,Northeast,3.99,3.94,3.94,3.99,35.0,2.91,1.18,83265.0,MA
2020,01503,Massachusetts,Northeast,8.5,4.44,4.44,9.39,27.17,8.43,1.66,104432.0,MA
2020,01504,Massachusetts,Northeast,3.1,2.05,2.05,14.04,15.97,1.51,1.29,90665.0,MA
2020,01505,Massachusetts,Northeast,2.9,0.47,4.25,4.25,32.05,2.82,1.2,106100.0,MA
2020,01506,Massachusetts,Northeast,15.22,8.15,8.15,15.22,26.44,8.98,4.4,70610.0,MA
2020,01507,Massachusetts,Northeast,11.37,5.79,5.79,11.37,32.78,5.84,0.96,102531.0,MA
2020,01509,Massachusetts,Northeast,11.57,5.59,5.59,11.57,32.56,5.64,0.96,102531.0,MA
2020,01508,Massachusetts,Northeast,13.5,3.92,3.92,13.5,30.49,3.97,0.96,102531.0,MA
2020,01510,Massachusetts,Northeast,9.07,0.84,0.84,10.45,29.96,8.32,3.05,75455.0,MA
2020,01515,Massachusetts,Northeast,12.4,9.42,9.42,12.4,29.23,9.48,0.93,75347.0,MA
2020,01516,Massachusetts,Northeast,12.34,6.46,6.46,14.46,23.84,6.6,0.5,117250.0,MA
2020,01518,Massachusetts,Northeast,18.12,4.67,4.67,18.12,25.21,4.71,1.75,72713.0,MA
2020,01519,Massachusetts,Northeast,7.34,6.5,6.5,6.5,30.47,7.54,1.49,114226.0,MA
2020,01520,Massachusetts,Northeast,4.75,0.86,0.86,5.7,37.73,4.74,1.32,116107.0,MA
2020,01521,Massachusetts,Northeast,16.78,6.12,6.12,22.57,23.4,6.11,2.93,77054.0,MA
2020,01522,Massachusetts,Northeast,7.31,2.03,2.03,8.52,39.05,7.28,1.73,104040.0,MA
2020,01523,Massachusetts,Northeast,11.49,2.2,2.2,12.99,30.9,5.72,4.06,97394.0,MA
2020,01524,Massachusetts,Northeast,5.49,4.53,4.53,5.49,36.14,4.28,4.42,80649.0,MA
2020,01586,Massachusetts,Northeast,5.41,5.41,5.41,5.41,31.89,5.15,1.59,92556.0,MA
2020,01527,Massachusetts,Northeast,4.94,4.94,4.94,4.94,32.33,4.7,1.59,92556.0,MA
2020,01529,Massachusetts,Northeast,4.94,4.71,4.71,15.72,17.75,3.65,1.32,79647.0,MA
2020,01531,Massachusetts,Northeast,16.47,7.59,7.59,16.47,28.21,15.71,2.77,90489.0,MA
2020,01532,Massachusetts,Northeast,6.06,4.42,5.4,6.34,27.7,6.13,1.24,140600.0,MA
2020,01534,Massachusetts,Northeast,11.19,6.49,6.49,10.47,26.48,7.09,2.97,100819.0,MA
2020,01535,Massachusetts,Northeast,13.71,8.23,8.23,13.71,28.64,12.71,1.84,73208.0,MA
2020,01536,Massachusetts,Northeast,5.28,4.49,4.49,4.49,31.45,5.76,2.04,102756.0,MA
2020,01537,Massachusetts,Northeast,7.44,7.09,7.09,7.44,34.92,6.16,1.6,76859.0,MA
2020,01540,Massachusetts,Northeast,10.32,6.09,6.09,10.32,31.63,9.23,1.82,85813.0,MA
2020,01541,Massachusetts,Northeast,11.87,7.27,7.27,13.53,40.3,8.26,1.15,129097.0,MA
2020,01542,Massachusetts,Northeast,6.35,5.71,5.71,6.35,36.11,4.97,2.13,88750.0,MA
2020,01543,Massachusetts,Northeast,10.68,5.18,5.18,10.68,37.8,10.42,0.25,124890.0,MA
2020,01546,Massachusetts,Northeast,0.89,0.86,0.86,0.86,32.91,1.33,2.26,108870.0,MA
2020,01545,Massachusetts,Northeast,2.16,2.04,2.04,2.04,31.64,2.53,2.26,108870.0,MA
2020,01550,Massachusetts,Northeast,17.05,0.45,0.45,17.05,29.45,0.42,2.85,52900.0,MA
2020,01560,Massachusetts,Northeast,8.74,8.05,8.05,8.05,28.9,8.6,4.45,86146.0,MA
2020,01562,Massachusetts,Northeast,9.09,8.06,8.06,9.09,32.63,7.97,3.99,70265.0,MA
2020,01564,Massachusetts,Northeast,9.37,3.88,3.88,11.06,34.52,6.17,0.2,122810.0,MA
2020,01566,Massachusetts,Northeast,17.04,2.81,2.81,17.04,27.07,2.86,1.75,105294.0,MA
2020,01568,Massachusetts,Northeast,11.33,4.93,4.93,10.61,26.97,5.58,0.34,126442.0,MA
2020,01538,Massachusetts,Northeast,9.45,5.98,5.98,14.7,22.26,6.27,1.24,109179.0,MA
2020,01569,Massachusetts,Northeast,8.58,6.83,6.83,15.8,21.24,7.03,1.24,109179.0,MA
2020,01570,Massachusetts,Northeast,14.78,1.71,1.71,14.78,28.8,9.12,2.03,59844.0,MA
2020,01571,Massachusetts,Northeast,15.33,3.63,3.63,15.33,30.82,6.8,2.56,69659.0,MA
2020,01581,Massachusetts,Northeast,7.7,6.42,6.42,7.53,26.3,8.03,1.52,119148.0,MA
2020,01583,Massachusetts,Northeast,4.11,3.26,3.71,5.84,34.76,4.05,2.47,91696.0,MA
2020,01585,Massachusetts,Northeast,17.73,4.41,4.41,17.73,24.18,12.49,2.67,63295.0,MA
2020,01588,Massachusetts,Northeast,12.14,7.04,7.04,12.13,24.91,7.53,4.94,80434.0,MA
2020,01525,Massachusetts,Northeast,11.29,4.88,4.88,12.75,24.23,5.38,4.94,80434.0,MA
2020,01590,Massachusetts,Northeast,8.65,8.65,8.65,8.65,28.78,8.35,0.97,108971.0,MA
2020,01526,Massachusetts,Northeast,10.4,8.26,8.26,10.4,27.3,10.03,0.97,108971.0,MA
2020,01602,Massachusetts,Northeast,1.58,0.69,0.69,1.58,37.89,1.49,2.81,71239.0,MA
2020,01603,Massachusetts,Northeast,1.5,1.16,1.16,1.5,37.1,0.14,5.03,45969.0,MA
2020,01604,Massachusetts,Northeast,1.93,1.25,1.25,1.25,34.77,1.84,2.37,59123.0,MA
2020,01615,Massachusetts,Northeast,,,,,,,2.02,42683.0,MA
2020,01653,Massachusetts,Northeast,1.04,1.46,1.46,1.46,34.66,0.67,2.02,42683.0,MA
2020,01655,Massachusetts,Northeast,0.64,0.46,0.46,0.46,33.92,0.93,2.02,42683.0,MA
2020,01613,Massachusetts,Northeast,1.07,0.04,0.04,0.04,35.61,0.61,2.02,42683.0,MA
2020,01605,Massachusetts,Northeast,1.62,0.89,0.89,1.35,35.21,1.35,2.02,42683.0,MA
2020,01606,Massachusetts,Northeast,1.61,2.68,2.68,2.93,35.33,1.63,3.14,72050.0,MA
2020,01607,Massachusetts,Northeast,2.14,2.14,2.14,2.14,35.17,1.86,1.85,53838.0,MA
2020,01614,Massachusetts,Northeast,0.69,0.35,0.35,0.35,35.94,0.49,2.39,31504.0,MA
2020,01608,Massachusetts,Northeast,0.66,0.4,0.4,0.4,35.96,0.53,2.39,31504.0,MA
2020,01601,Massachusetts,Northeast,0.63,0.41,0.41,0.41,36.0,0.47,2.39,31504.0,MA
2020,01609,Massachusetts,Northeast,0.89,0.89,0.89,0.89,36.52,0.45,1.99,45679.0,MA
2020,01610,Massachusetts,Northeast,0.63,0.63,0.63,0.63,36.49,0.42,3.78,33326.0,MA
2020,01611,Massachusetts,Northeast,3.36,2.55,2.55,3.36,37.93,2.05,0.0,100375.0,MA
2020,01612,Massachusetts,Northeast,6.2,4.48,4.48,6.2,37.33,5.85,0.83,116313.0,MA
2020,01701,Massachusetts,Northeast,9.61,2.27,2.27,5.19,16.29,2.56,2.44,116971.0,MA
2020,01705,Massachusetts,Northeast,,,,,,,2.44,116971.0,MA
2020,01703,Massachusetts,Northeast,10.53,1.26,1.26,5.2,16.91,1.56,2.44,116971.0,MA
2020,01704,Massachusetts,Northeast,10.74,0.43,0.43,4.36,16.55,0.15,8.05,67048.0,MA
2020,01702,Massachusetts,Northeast,10.79,0.27,0.27,4.66,16.76,0.42,8.05,67048.0,MA
2020,01718,Massachusetts,Northeast,8.1,5.35,5.35,11.63,20.77,10.37,0.0,142813.0,MA
2020,01719,Massachusetts,Northeast,12.6,6.69,6.69,16.27,23.59,12.09,5.49,126597.0,MA
2020,01720,Massachusetts,Northeast,10.69,3.82,3.82,12.19,19.8,12.85,1.48,138750.0,MA
2020,01721,Massachusetts,Northeast,13.44,2.93,2.93,6.8,19.1,2.82,2.38,118348.0,MA
2020,01730,Massachusetts,Northeast,8.25,3.67,3.67,3.67,13.88,9.07,0.56,133824.0,MA
2020,01731,Massachusetts,Northeast,5.86,4.95,4.95,4.95,12.09,6.7,0.0,105625.0,MA
2020,01740,Massachusetts,Northeast,12.37,4.47,4.47,13.49,26.51,9.65,0.35,167708.0,MA
2020,01741,Massachusetts,Northeast,6.68,5.4,5.4,7.87,18.24,8.1,0.61,197530.0,MA
2020,01742,Massachusetts,Northeast,8.72,0.32,0.32,9.27,16.01,9.93,1.53,160448.0,MA
2020,01745,Massachusetts,Northeast,13.16,4.3,4.3,8.7,20.55,4.45,11.33,125000.0,MA
2020,01746,Massachusetts,Northeast,15.13,5.85,5.85,7.68,19.45,5.44,1.93,137589.0,MA
2020,01747,Massachusetts,Northeast,9.94,0.62,0.62,14.89,22.57,0.8,3.84,110582.0,MA
2020,01748,Massachusetts,Northeast,12.79,6.2,6.2,10.76,23.06,6.59,0.62,172683.0,MA
2020,01784,Massachusetts,Northeast,10.61,6.64,6.64,10.16,25.31,7.19,0.62,172683.0,MA
2020,01749,Massachusetts,Northeast,12.11,2.58,2.58,12.76,23.59,10.62,3.82,96038.0,MA
2020,01752,Massachusetts,Northeast,11.61,0.53,0.53,11.85,22.55,8.12,4.86,83469.0,MA
2020,01754,Massachusetts,Northeast,11.31,4.14,4.14,12.08,18.92,10.64,1.13,107891.0,MA
2020,01756,Massachusetts,Northeast,8.22,2.63,2.63,16.46,21.06,2.58,0.6,126806.0,MA
2020,01757,Massachusetts,Northeast,11.63,1.2,1.2,13.3,24.11,1.57,5.05,86203.0,MA
2020,01760,Massachusetts,Northeast,7.89,1.27,1.27,1.27,13.31,2.99,1.7,115588.0,MA
2020,01770,Massachusetts,Northeast,11.48,3.99,3.99,3.99,15.74,3.45,0.88,216406.0,MA
2020,01772,Massachusetts,Northeast,11.81,4.42,4.42,10.03,21.89,5.77,0.51,163438.0,MA
2020,01773,Massachusetts,Northeast,4.88,3.8,3.8,7.76,12.18,6.08,0.78,156607.0,MA
2020,01775,Massachusetts,Northeast,14.06,5.65,5.65,13.72,21.69,11.4,0.9,143711.0,MA
2020,01776,Massachusetts,Northeast,9.16,5.5,5.5,8.46,16.72,7.06,0.7,195073.0,MA
2020,01778,Massachusetts,Northeast,5.8,4.78,4.78,4.78,12.94,5.58,0.99,192961.0,MA
2020,01813,Massachusetts,Northeast,,,,,,,1.85,92084.0,MA
2020,01801,Massachusetts,Northeast,4.74,0.75,2.16,2.75,9.6,6.14,1.85,92084.0,MA
2020,01815,Massachusetts,Northeast,,,,,,,1.85,92084.0,MA
2020,01888,Massachusetts,Northeast,3.62,2.52,2.84,3.93,10.35,6.61,1.85,92084.0,MA
2020,01805,Massachusetts,Northeast,6.07,1.0,1.0,1.0,11.04,8.05,2.49,121433.0,MA
2020,01803,Massachusetts,Northeast,5.16,0.05,0.05,0.05,11.76,8.64,2.49,121433.0,MA
2020,01899,Massachusetts,Northeast,5.15,4.54,4.54,4.54,20.58,2.99,1.35,153315.0,MA
2020,05501,Massachusetts,Northeast,5.15,4.54,4.54,4.54,20.58,2.99,1.35,153315.0,MA
2020,01812,Massachusetts,Northeast,5.15,4.54,4.54,4.54,20.58,2.99,1.35,153315.0,MA
2020,01810,Massachusetts,Northeast,5.07,3.95,3.95,3.95,20.52,2.63,1.35,153315.0,MA
2020,01865,Massachusetts,Northeast,6.21,3.61,3.61,3.61,15.29,7.84,2.36,116445.0,MA
2020,01866,Massachusetts,Northeast,5.7,3.04,3.04,3.04,14.76,8.27,2.36,116445.0,MA
2020,01821,Massachusetts,Northeast,5.94,4.25,4.25,4.25,15.99,7.01,2.36,116445.0,MA
2020,01822,Massachusetts,Northeast,6.5,5.14,5.14,5.14,16.87,6.22,2.36,116445.0,MA
2020,01824,Massachusetts,Northeast,2.1,3.64,3.64,10.13,21.69,3.94,1.72,123087.0,MA
2020,01826,Massachusetts,Northeast,1.07,1.84,1.84,8.87,22.07,1.98,1.64,92533.0,MA
2020,01827,Massachusetts,Northeast,3.81,5.32,5.32,5.32,21.59,5.93,0.36,158523.0,MA
2020,01831,Massachusetts,Northeast,7.84,2.02,2.02,5.62,23.1,1.64,4.18,62318.0,MA
2020,01830,Massachusetts,Northeast,8.34,2.05,2.05,6.56,23.04,1.18,4.18,62318.0,MA
2020,01832,Massachusetts,Northeast,6.49,3.4,3.4,5.28,21.83,1.6,3.99,67016.0,MA
2020,01833,Massachusetts,Northeast,13.08,4.03,4.03,7.64,25.5,7.23,1.0,122600.0,MA
2020,01834,Massachusetts,Northeast,10.88,1.18,1.18,7.02,26.22,4.37,0.0,111056.0,MA
2020,01835,Massachusetts,Northeast,7.78,2.08,2.08,4.73,23.59,2.61,3.63,84638.0,MA
2020,01840,Massachusetts,Northeast,6.4,0.65,0.65,0.65,23.64,0.55,7.37,25077.0,MA
2020,01842,Massachusetts,Northeast,6.32,0.86,0.86,0.86,23.56,0.45,7.37,25077.0,MA
2020,01841,Massachusetts,Northeast,6.02,0.9,0.9,0.9,23.26,0.32,7.16,45486.0,MA
2020,01843,Massachusetts,Northeast,7.42,1.38,1.38,1.38,23.12,0.06,4.91,54283.0,MA
2020,01844,Massachusetts,Northeast,4.75,0.63,0.63,1.97,21.99,0.63,3.99,83532.0,MA
2020,01845,Massachusetts,Northeast,7.32,2.8,2.8,2.8,22.15,1.98,2.52,113916.0,MA
2020,01850,Massachusetts,Northeast,0.61,0.79,0.79,8.71,23.58,0.88,4.77,55837.0,MA
2020,01851,Massachusetts,Northeast,1.37,1.09,1.09,10.83,22.98,1.39,4.48,69548.0,MA
2020,01853,Massachusetts,Northeast,1.29,0.56,0.56,9.36,23.35,0.19,5.03,65445.0,MA
2020,01852,Massachusetts,Northeast,2.04,0.67,0.67,9.15,22.23,0.72,5.03,65445.0,MA
2020,01854,Massachusetts,Northeast,2.02,0.26,0.26,10.11,23.69,0.95,4.68,55461.0,MA
2020,01860,Massachusetts,Northeast,12.33,3.69,3.69,5.92,24.22,5.01,2.97,79909.0,MA
2020,01862,Massachusetts,Northeast,4.98,4.94,4.94,6.77,18.49,4.78,0.59,107964.0,MA
2020,01863,Massachusetts,Northeast,1.53,2.5,2.5,9.28,24.25,3.63,0.83,112568.0,MA
2020,01864,Massachusetts,Northeast,2.4,7.69,7.69,7.69,15.08,6.73,1.22,123042.0,MA
2020,01889,Massachusetts,Northeast,1.64,6.8,6.8,6.8,14.57,7.16,1.22,123042.0,MA
2020,01867,Massachusetts,Northeast,2.63,4.18,4.28,5.14,11.48,6.85,0.78,131515.0,MA
2020,01876,Massachusetts,Northeast,4.32,4.92,4.92,7.15,18.38,5.22,1.08,105480.0,MA
2020,01879,Massachusetts,Northeast,3.11,4.24,4.24,6.38,21.68,5.3,2.85,114313.0,MA
2020,01880,Massachusetts,Northeast,5.24,2.89,2.89,6.87,9.58,4.89,2.38,104609.0,MA
2020,01886,Massachusetts,Northeast,4.68,6.35,6.35,11.44,24.17,7.33,0.62,149437.0,MA
2020,01887,Massachusetts,Northeast,1.85,4.25,4.25,4.25,14.53,9.09,0.26,133873.0,MA
2020,01890,Massachusetts,Northeast,2.52,1.38,1.38,4.48,7.32,4.19,2.07,173058.0,MA
2020,01901,Massachusetts,Northeast,1.93,0.87,0.87,3.89,9.25,0.07,11.6,26403.0,MA
2020,01903,Massachusetts,Northeast,1.89,0.78,0.78,3.79,9.33,0.14,4.4,52834.0,MA
2020,01902,Massachusetts,Northeast,1.52,0.95,0.95,3.4,9.73,0.3,4.4,52834.0,MA
2020,01904,Massachusetts,Northeast,2.62,1.14,1.14,3.23,10.09,1.27,3.64,87639.0,MA
2020,01905,Massachusetts,Northeast,3.1,0.77,0.77,4.62,8.49,0.18,4.45,62623.0,MA
2020,01910,Massachusetts,Northeast,3.49,1.34,1.34,5.19,7.89,0.51,4.45,62623.0,MA
2020,01906,Massachusetts,Northeast,4.84,2.58,2.58,6.24,7.46,1.4,2.79,88348.0,MA
2020,01907,Massachusetts,Northeast,0.24,2.59,2.59,2.62,11.12,1.25,0.55,100927.0,MA
2020,01908,Massachusetts,Northeast,3.59,3.53,3.53,6.06,8.33,2.72,1.59,94243.0,MA
2020,01913,Massachusetts,Northeast,16.09,0.42,0.42,3.57,26.94,3.66,2.04,81027.0,MA
2020,01915,Massachusetts,Northeast,3.84,0.39,0.39,3.64,16.64,2.94,1.33,84354.0,MA
2020,01965,Massachusetts,Northeast,6.34,2.6,2.6,5.33,18.3,4.32,1.33,84354.0,MA
2020,01921,Massachusetts,Northeast,9.66,6.18,6.18,7.5,21.92,7.03,1.09,179375.0,MA
2020,01885,Massachusetts,Northeast,10.1,3.33,3.33,4.6,24.35,4.6,1.09,179375.0,MA
2020,01922,Massachusetts,Northeast,15.17,4.59,4.59,4.59,28.0,8.27,2.47,176250.0,MA
2020,01923,Massachusetts,Northeast,2.14,0.39,0.39,4.27,15.47,2.39,1.68,99269.0,MA
2020,01937,Massachusetts,Northeast,3.29,1.92,1.92,5.86,15.44,2.48,1.68,99269.0,MA
2020,01929,Massachusetts,Northeast,10.65,5.16,5.16,10.47,23.55,5.13,1.56,109323.0,MA
2020,01931,Massachusetts,Northeast,15.41,1.17,1.17,14.35,26.91,1.23,3.59,76260.0,MA
2020,01930,Massachusetts,Northeast,15.19,0.61,0.61,14.22,26.89,0.67,3.59,76260.0,MA
2020,01938,Massachusetts,Northeast,11.18,8.16,8.16,9.46,24.66,9.29,1.02,103941.0,MA
2020,01940,Massachusetts,Northeast,4.26,4.72,4.72,6.3,11.59,2.95,0.98,136023.0,MA
2020,01944,Massachusetts,Northeast,9.64,5.47,5.47,8.58,21.36,5.49,0.65,178250.0,MA
2020,01945,Massachusetts,Northeast,3.06,2.52,2.52,2.55,14.08,1.9,1.68,131293.0,MA
2020,01949,Massachusetts,Northeast,5.25,3.81,3.81,7.85,16.33,4.19,1.59,145525.0,MA
2020,01950,Massachusetts,Northeast,18.23,0.6,0.6,0.6,30.64,4.6,1.88,110740.0,MA
2020,01951,Massachusetts,Northeast,18.63,3.2,3.2,3.2,32.01,6.14,0.0,115719.0,MA
2020,01952,Massachusetts,Northeast,19.96,2.93,2.93,2.93,31.08,2.38,3.17,81755.0,MA
2020,01960,Massachusetts,Northeast,0.58,1.0,1.0,2.82,12.96,1.16,2.82,80679.0,MA
2020,01961,Massachusetts,Northeast,0.11,0.87,0.87,2.74,13.52,1.36,2.82,80679.0,MA
2020,01966,Massachusetts,Northeast,18.72,3.87,3.87,17.47,30.65,3.86,1.21,87149.0,MA
2020,01969,Massachusetts,Northeast,12.41,6.99,6.99,6.99,25.6,10.88,0.3,118851.0,MA
2020,01971,Massachusetts,Northeast,2.96,0.94,0.94,1.05,14.1,0.33,2.4,66495.0,MA
2020,01970,Massachusetts,Northeast,2.82,0.43,0.43,0.53,13.57,0.34,2.4,66495.0,MA
2020,01982,Massachusetts,Northeast,7.18,3.79,3.79,7.77,20.56,7.12,0.21,115203.0,MA
2020,01936,Massachusetts,Northeast,7.86,4.34,4.34,8.35,21.21,7.65,0.21,115203.0,MA
2020,01983,Massachusetts,Northeast,7.17,4.65,4.65,9.13,20.12,6.97,1.2,144258.0,MA
2020,01984,Massachusetts,Northeast,5.43,2.6,2.6,6.32,18.88,5.83,2.63,142734.0,MA
2020,01985,Massachusetts,Northeast,13.11,4.06,4.06,4.66,26.65,5.57,1.41,151500.0,MA
